sequence	start_position_windows	nb_GC	nb_ACGT	nb_MRWSYK	nb_N	GCrate	Nrate	MRWSYKrate
Sc0000000	4390000	5009	0	10000	0	0.5009	0	0
Sc0000000	4400000	3044	0	9915	85	0.307009581442259	0.0085	0
Sc0000000	4410000	3046	0	9999	1	0.304630463046305	0.0001	0
Sc0000000	4420000	3344	0	10000	0	0.3344	0	0
Sc0000000	4430000	3844	0	10000	0	0.3844	0	0
Sc0000000	4440000	3160	0	10000	0	0.316	0	0
Sc0000000	4450000	3322	0	9999	1	0.332233223322332	0.0001	0
Sc0000000	4460000	3313	0	10000	0	0.3313	0	0
Sc0000000	4470000	3511	0	9999	1	0.351135113511351	0.0001	0
Sc0000000	4480000	3643	0	10000	0	0.3643	0	0
Sc0000000	4490000	3453	0	10000	0	0.3453	0	0
Sc0000000	4500000	3475	0	10000	0	0.3475	0	0
Sc0000000	4510000	3195	0	9999	1	0.31953195319532	0.0001	0
Sc0000000	4520000	2947	0	10000	0	0.2947	0	0
Sc0000000	4530000	3444	0	10000	0	0.3444	0	0
Sc0000000	4540000	3648	0	10000	0	0.3648	0	0
Sc0000000	4550000	3522	0	10000	0	0.3522	0	0
Sc0000000	4560000	3101	0	8810	1190	0.351986379114642	0.119	0
Sc0000000	4570000	3870	0	9999	1	0.387038703870387	0.0001	0
Sc0000000	4580000	3057	0	10000	0	0.3057	0	0
Sc0000000	4590000	3150	0	9061	939	0.347643747930692	0.0939	0
Sc0000000	4600000	3851	0	10000	0	0.3851	0	0
Sc0000000	4610000	3986	0	10000	0	0.3986	0	0
Sc0000000	4620000	3753	0	10000	0	0.3753	0	0
Sc0000000	4630000	3585	0	10000	0	0.3585	0	0
Sc0000000	4640000	3981	0	10000	0	0.3981	0	0
Sc0000000	4650000	3886	0	10000	0	0.3886	0	0
Sc0000000	4660000	3380	0	10000	0	0.338	0	0
Sc0000000	4670000	2718	0	10000	0	0.2718	0	0
Sc0000000	4680000	3056	0	10000	0	0.3056	0	0
Sc0000000	4690000	3095	0	10000	0	0.3095	0	0
Sc0000000	4700000	2682	0	8514	1486	0.315010570824524	0.1486	0
Sc0000000	4710000	3153	0	10000	0	0.3153	0	0
Sc0000000	4720000	3196	0	9101	899	0.351170201076805	0.0899	0
Sc0000000	4730000	3625	0	9911	89	0.365755221471093	0.0089	0
Sc0000000	4740000	3746	0	10000	0	0.3746	0	0
Sc0000000	4750000	3665	0	10000	0	0.3665	0	0
Sc0000000	4760000	3587	0	10000	0	0.3587	0	0
Sc0000000	4770000	4184	0	10000	0	0.4184	0	0
Sc0000000	4780000	3235	0	10000	0	0.3235	0	0
Sc0000000	4790000	3376	0	10000	0	0.3376	0	0
Sc0000000	4800000	4503	0	9673	327	0.465522588648816	0.0327	0
Sc0000000	4810000	2794	0	7317	2683	0.381850485171518	0.2683	0
Sc0000000	4820000	3548	0	9999	1	0.354835483548355	0.0001	0
Sc0000000	4830000	3129	0	7784	2216	0.401978417266187	0.2216	0
Sc0000000	4840000	4090	0	10000	0	0.409	0	0
Sc0000000	4850000	3851	0	10000	0	0.3851	0	0
Sc0000000	4860000	3400	0	10000	0	0.34	0	0
Sc0000000	4870000	4963	0	9999	1	0.496349634963496	0.0001	0
Sc0000000	4880000	3379	0	10000	0	0.3379	0	0
Sc0000000	4890000	2034	0	6443	3557	0.315691448083191	0.3557	0
Sc0000000	4900000	2972	0	8338	1662	0.356440393379707	0.1662	0
Sc0000000	4910000	3463	0	10000	0	0.3463	0	0
Sc0000000	4920000	3870	0	10000	0	0.387	0	0
Sc0000000	4930000	3744	0	10000	0	0.3744	0	0
Sc0000000	4940000	3354	0	9999	1	0.335433543354335	0.0001	0
Sc0000000	4950000	3181	0	9999	1	0.318131813181318	0.0001	0
Sc0000000	4960000	3501	0	9999	1	0.35013501350135	0.0001	0
Sc0000000	4970000	3704	0	10000	0	0.3704	0	0
Sc0000000	4980000	3603	0	10000	0	0.3603	0	0
Sc0000000	4990000	3212	0	10000	0	0.3212	0	0
Sc0000000	5000000	2312	0	6183	3817	0.373928513666505	0.3817	0
Sc0000000	5010000	4004	0	10000	0	0.4004	0	0
Sc0000000	5020000	3531	0	10000	0	0.3531	0	0
Sc0000000	5030000	3912	0	9999	1	0.391239123912391	0.0001	0
Sc0000000	5040000	3592	0	10000	0	0.3592	0	0
Sc0000000	5050000	3733	0	10000	0	0.3733	0	0
Sc0000000	5060000	3596	0	10000	0	0.3596	0	0
Sc0000000	5070000	3553	0	10000	0	0.3553	0	0
Sc0000000	5080000	3548	0	10000	0	0.3548	0	0
Sc0000000	5090000	3049	0	7251	2749	0.420493725003448	0.2749	0
Sc0000000	5100000	3494	0	9418	582	0.370991717986834	0.0582	0
Sc0000000	5110000	2908	0	7879	2121	0.369082370859246	0.2121	0
Sc0000000	5120000	3597	0	8891	1109	0.404566415476324	0.1109	0
Sc0000000	5130000	3772	0	9996	4	0.37735094037615	0.0004	0
Sc0000000	5140000	2555	0	7179	2821	0.355899150299485	0.2821	0
Sc0000000	5150000	3518	0	9108	892	0.386253842775582	0.0892	0
Sc0000000	5160000	3537	0	10000	0	0.3537	0	0
Sc0000000	5170000	3569	0	9999	1	0.356935693569357	0.0001	0
Sc0000000	5180000	3916	0	10000	0	0.3916	0	0
Sc0000000	5190000	3065	0	8894	1106	0.344614346750618	0.1106	0
Sc0000000	5200000	3473	0	10000	0	0.3473	0	0
Sc0000000	5210000	3269	0	9983	17	0.327456676349795	0.0017	0
Sc0000000	5220000	3828	0	10000	0	0.3828	0	0
Sc0000000	5230000	4147	0	10000	0	0.4147	0	0
Sc0000000	5240000	2436	0	7815	2185	0.311708253358925	0.2185	0
Sc0000000	5250000	3278	0	10000	0	0.3278	0	0
Sc0000000	5260000	3404	0	10000	0	0.3404	0	0
Sc0000000	5270000	3044	0	10000	0	0.3044	0	0
Sc0000000	5280000	4144	0	10000	0	0.4144	0	0
Sc0000000	5290000	2799	0	7988	2012	0.350400600901352	0.2012	0
Sc0000000	5300000	3268	0	10000	0	0.3268	0	0
Sc0000000	5310000	3226	0	10000	0	0.3226	0	0
Sc0000000	5320000	3095	0	10000	0	0.3095	0	0
Sc0000000	5330000	3890	0	10000	0	0.389	0	0
Sc0000000	5340000	3044	0	9977	23	0.305101733988173	0.0023	0
Sc0000000	5350000	3711	0	9398	602	0.394871249201958	0.0602	0
Sc0000000	5360000	3160	0	10000	0	0.316	0	0
Sc0000000	5370000	3480	0	10000	0	0.348	0	0
Sc0000000	5380000	3534	0	10000	0	0.3534	0	0
Sc0000000	5390000	3543	0	9553	447	0.370878258138805	0.0447	0
Sc0000000	5400000	3229	0	10000	0	0.3229	0	0
Sc0000000	5410000	3439	0	10000	0	0.3439	0	0
Sc0000000	5420000	4580	0	10000	0	0.458	0	0
Sc0000000	5430000	3551	0	8733	1267	0.406618573227986	0.1267	0
Sc0000000	5440000	2783	0	7889	2111	0.352769679300292	0.2111	0
Sc0000000	5450000	3230	0	9999	1	0.323032303230323	0.0001	0
Sc0000000	5460000	3134	0	9999	1	0.313431343134313	0.0001	0
Sc0000000	5470000	3299	0	10000	0	0.3299	0	0
Sc0000000	5480000	3149	0	9999	1	0.314931493149315	0.0001	0
Sc0000000	5490000	3585	0	10000	0	0.3585	0	0
Sc0000000	5500000	3364	0	10000	0	0.3364	0	0
Sc0000000	5510000	3427	0	10000	0	0.3427	0	0
Sc0000000	5520000	3199	0	9999	1	0.31993199319932	0.0001	0
Sc0000000	5530000	3637	0	10000	0	0.3637	0	0
Sc0000000	5540000	3290	0	10000	0	0.329	0	0
Sc0000000	5550000	3213	0	10000	0	0.3213	0	0
Sc0000000	5560000	3611	0	9992	8	0.361389111289031	0.0008	0
Sc0000000	5570000	3112	0	9999	1	0.311231123112311	0.0001	0
Sc0000000	5580000	3066	0	10000	0	0.3066	0	0
Sc0000000	5590000	3565	0	10000	0	0.3565	0	0
Sc0000000	5600000	3183	0	9260	740	0.343736501079914	0.074	0
Sc0000000	5610000	3250	0	9087	913	0.357653791130186	0.0913	0
Sc0000000	5620000	2540	0	7731	2269	0.328547406545078	0.2269	0
Sc0000000	5630000	1641	0	5158	4842	0.318146568437379	0.4842	0
Sc0000000	5640000	3205	0	10000	0	0.3205	0	0
Sc0000000	5650000	3338	0	10000	0	0.3338	0	0
Sc0000000	5660000	3269	0	10000	0	0.3269	0	0
Sc0000000	5670000	3311	0	9879	121	0.3351553800992	0.0121	0
Sc0000000	5680000	3133	0	10000	0	0.3133	0	0
Sc0000000	5690000	3457	0	10000	0	0.3457	0	0
Sc0000000	5700000	2906	0	8453	1547	0.343783272211049	0.1547	0
Sc0000000	5710000	2804	0	8708	1292	0.322002756086357	0.1292	0
Sc0000000	5720000	2968	0	9140	860	0.32472647702407	0.086	0
Sc0000000	5730000	3580	0	10000	0	0.358	0	0
Sc0000000	5740000	4452	0	10000	0	0.4452	0	0
Sc0000000	5750000	4410	0	9999	1	0.441044104410441	0.0001	0
Sc0000000	5760000	3361	0	10000	0	0.3361	0	0
Sc0000000	5770000	4090	0	10000	0	0.409	0	0
Sc0000000	5780000	4480	0	9993	7	0.448313819673772	0.0007	0
Sc0000000	5790000	4030	0	10000	0	0.403	0	0
Sc0000000	5800000	4122	0	10000	0	0.4122	0	0
Sc0000000	5810000	4265	0	10000	0	0.4265	0	0
Sc0000000	5820000	3863	0	10000	0	0.3863	0	0
Sc0000000	5830000	3468	0	10000	0	0.3468	0	0
Sc0000000	5840000	3385	0	10000	0	0.3385	0	0
Sc0000000	5850000	3330	0	10000	0	0.333	0	0
Sc0000000	5860000	3444	0	9085	915	0.379086406164007	0.0915	0
Sc0000001	0	3187	0	9663	337	0.329814757321743	0.0337	0
Sc0000001	10000	2608	0	7937	2063	0.328587627567091	0.2063	0
Sc0000001	20000	2622	0	7006	2994	0.374250642306594	0.2994	0
Sc0000001	30000	3280	0	10000	0	0.328	0	0
Sc0000001	40000	3572	0	10000	0	0.3572	0	0
Sc0000001	50000	3463	0	9999	1	0.346334633463346	0.0001	0
Sc0000001	60000	4319	0	10000	0	0.4319	0	0
Sc0000001	70000	2856	0	6991	3009	0.408525246745816	0.3009	0
Sc0000001	80000	2513	0	6390	3610	0.393270735524257	0.361	0
Sc0000001	90000	3362	0	10000	0	0.3362	0	0
Sc0000001	100000	3288	0	10000	0	0.3288	0	0
Sc0000001	110000	2974	0	9699	301	0.306629549438086	0.0301	0
Sc0000001	120000	3456	0	10000	0	0.3456	0	0
Sc0000001	130000	3550	0	10000	0	0.355	0	0
Sc0000001	140000	3417	0	10000	0	0.3417	0	0
Sc0000001	150000	2963	0	10000	0	0.2963	0	0
Sc0000001	160000	3158	0	10000	0	0.3158	0	0
Sc0000001	170000	3031	0	10000	0	0.3031	0	0
Sc0000001	180000	2989	0	9110	890	0.328100987925357	0.089	0
Sc0000001	190000	3488	0	10000	0	0.3488	0	0
Sc0000001	200000	4773	0	10000	0	0.4773	0	0
Sc0000001	210000	3347	0	9999	1	0.334733473347335	0.0001	0
Sc0000001	220000	3703	0	10000	0	0.3703	0	0
Sc0000001	230000	3312	0	10000	0	0.3312	0	0
Sc0000001	240000	3342	0	9999	1	0.334233423342334	0.0001	0
Sc0000001	250000	2857	0	10000	0	0.2857	0	0
Sc0000001	260000	2343	0	6561	3439	0.357110196616369	0.3439	0
Sc0000001	270000	3642	0	10000	0	0.3642	0	0
Sc0000001	280000	4900	0	10000	0	0.49	0	0
Sc0000001	290000	3133	0	8274	1726	0.378656030940295	0.1726	0
Sc0000001	300000	3366	0	10000	0	0.3366	0	0
Sc0000001	310000	3368	0	10000	0	0.3368	0	0
Sc0000001	320000	3311	0	10000	0	0.3311	0	0
Sc0000001	330000	3694	0	10000	0	0.3694	0	0
Sc0000001	340000	3635	0	10000	0	0.3635	0	0
Sc0000001	350000	3663	0	10000	0	0.3663	0	0
Sc0000001	360000	3574	0	10000	0	0.3574	0	0
Sc0000001	370000	3335	0	10000	0	0.3335	0	0
Sc0000001	380000	4203	0	10000	0	0.4203	0	0
Sc0000001	390000	4297	0	10000	0	0.4297	0	0
Sc0000001	400000	3542	0	9830	170	0.360325534079349	0.017	0
Sc0000001	410000	3595	0	9999	1	0.35953595359536	0.0001	0
Sc0000001	420000	3144	0	8014	1986	0.392313451459945	0.1986	0
Sc0000001	430000	3852	0	7458	2542	0.516492357200322	0.2542	0
Sc0000001	440000	3137	0	9758	242	0.32147981143677	0.0242	0
Sc0000001	450000	3169	0	10000	0	0.3169	0	0
Sc0000001	460000	3476	0	10000	0	0.3476	0	0
Sc0000001	470000	3690	0	10000	0	0.369	0	0
Sc0000001	480000	3978	0	10000	0	0.3978	0	0
Sc0000001	490000	4480	0	10000	0	0.448	0	0
Sc0000001	500000	3126	0	7708	2292	0.405552672548002	0.2292	0
Sc0000001	510000	3662	0	10000	0	0.3662	0	0
Sc0000001	520000	3526	0	9999	1	0.352635263526353	0.0001	0
Sc0000001	530000	3361	0	10000	0	0.3361	0	0
Sc0000001	540000	3292	0	10000	0	0.3292	0	0
Sc0000001	550000	3380	0	9999	1	0.338033803380338	0.0001	0
Sc0000001	560000	3576	0	9446	554	0.378572940927377	0.0554	0
Sc0000001	570000	3754	0	10000	0	0.3754	0	0
Sc0000001	580000	4078	0	10000	0	0.4078	0	0
Sc0000001	590000	3399	0	9983	17	0.340478813983772	0.0017	0
Sc0000001	600000	3026	0	9377	623	0.322704489708862	0.0623	0
Sc0000001	610000	3532	0	10000	0	0.3532	0	0
Sc0000001	620000	3592	0	10000	0	0.3592	0	0
Sc0000001	630000	3662	0	8542	1458	0.428705221259658	0.1458	0
Sc0000001	640000	2809	0	7025	2975	0.399857651245552	0.2975	0
Sc0000001	650000	3102	0	10000	0	0.3102	0	0
Sc0000001	660000	3314	0	10000	0	0.3314	0	0
Sc0000001	670000	3025	0	9916	84	0.305062525211779	0.0084	0
Sc0000001	680000	3595	0	10000	0	0.3595	0	0
Sc0000001	690000	3628	0	9998	2	0.362872574514903	0.0002	0
Sc0000001	700000	3490	0	10000	0	0.349	0	0
Sc0000001	710000	3249	0	10000	0	0.3249	0	0
Sc0000001	720000	3222	0	8427	1573	0.382342470630118	0.1573	0
Sc0000001	730000	2994	0	10000	0	0.2994	0	0
Sc0000001	740000	3507	0	10000	0	0.3507	0	0
Sc0000001	750000	3177	0	8270	1730	0.38415961305925	0.173	0
Sc0000001	760000	3431	0	10000	0	0.3431	0	0
Sc0000001	770000	3535	0	10000	0	0.3535	0	0
Sc0000001	780000	4199	0	10000	0	0.4199	0	0
Sc0000001	790000	3545	0	10000	0	0.3545	0	0
Sc0000001	800000	3852	0	10000	0	0.3852	0	0
Sc0000001	810000	3555	0	10000	0	0.3555	0	0
Sc0000001	820000	3695	0	10000	0	0.3695	0	0
Sc0000001	830000	3686	0	10000	0	0.3686	0	0
Sc0000001	840000	3334	0	10000	0	0.3334	0	0
Sc0000001	850000	4218	0	10000	0	0.4218	0	0
Sc0000001	860000	3403	0	10000	0	0.3403	0	0
Sc0000001	870000	3563	0	10000	0	0.3563	0	0
Sc0000001	880000	3455	0	10000	0	0.3455	0	0
Sc0000001	890000	3681	0	10000	0	0.3681	0	0
Sc0000001	900000	3607	0	10000	0	0.3607	0	0
Sc0000001	910000	3913	0	9999	1	0.391339133913391	0.0001	0
Sc0000001	920000	4110	0	10000	0	0.411	0	0
Sc0000001	930000	4515	0	10000	0	0.4515	0	0
Sc0000001	940000	4413	0	10000	0	0.4413	0	0
Sc0000001	950000	4116	0	10000	0	0.4116	0	0
Sc0000001	960000	3510	0	10000	0	0.351	0	0
Sc0000001	970000	3363	0	9889	111	0.340074830619881	0.0111	0
Sc0000001	980000	3649	0	10000	0	0.3649	0	0
Sc0000001	990000	3819	0	9999	1	0.381938193819382	0.0001	0
Sc0000001	1000000	3973	0	9939	61	0.399738404266023	0.0061	0
Sc0000001	1010000	3792	0	10000	0	0.3792	0	0
Sc0000001	1020000	2967	0	7874	2126	0.376809753619507	0.2126	0
Sc0000001	1030000	3261	0	9978	22	0.326819001803969	0.0022	0
Sc0000001	1040000	2296	0	6680	3320	0.343712574850299	0.332	0
Sc0000001	1050000	3776	0	10000	0	0.3776	0	0
Sc0000001	1060000	3670	0	10000	0	0.367	0	0
Sc0000001	1070000	3427	0	10000	0	0.3427	0	0
Sc0000001	1080000	3346	0	10000	0	0.3346	0	0
Sc0000001	1090000	3600	0	10000	0	0.36	0	0
Sc0000001	1100000	3398	0	9709	291	0.349984550417139	0.0291	0
Sc0000001	1110000	3319	0	10000	0	0.3319	0	0
Sc0000001	1120000	3417	0	10000	0	0.3417	0	0
Sc0000001	1130000	3137	0	9337	663	0.335975152618614	0.0663	0
Sc0000001	1140000	3487	0	9939	61	0.350840124761042	0.0061	0
Sc0000001	1150000	4150	0	10000	0	0.415	0	0
Sc0000001	1160000	4169	0	10000	0	0.4169	0	0
Sc0000001	1170000	3158	0	10000	0	0.3158	0	0
Sc0000001	1180000	3561	0	10000	0	0.3561	0	0
Sc0000001	1190000	3141	0	9421	579	0.333404097229593	0.0579	0
Sc0000001	1200000	3024	0	8370	1630	0.361290322580645	0.163	0
Sc0000001	1210000	4030	0	10000	0	0.403	0	0
Sc0000001	1220000	3601	0	10000	0	0.3601	0	0
Sc0000001	1230000	3159	0	10000	0	0.3159	0	0
Sc0000001	1240000	3466	0	10000	0	0.3466	0	0
Sc0000001	1250000	3437	0	9944	56	0.345635559131134	0.0056	0
Sc0000001	1260000	2771	0	9016	984	0.307342502218279	0.0984	0
Sc0000001	1270000	3742	0	10000	0	0.3742	0	0
Sc0000001	1280000	3585	0	10000	0	0.3585	0	0
Sc0000001	1290000	3345	0	10000	0	0.3345	0	0
Sc0000001	1300000	3442	0	10000	0	0.3442	0	0
Sc0000001	1310000	3801	0	10000	0	0.3801	0	0
Sc0000001	1320000	4658	0	10000	0	0.4658	0	0
Sc0000001	1330000	3424	0	10000	0	0.3424	0	0
Sc0000001	1340000	4044	0	10000	0	0.4044	0	0
Sc0000001	1350000	5149	0	10000	0	0.5149	0	0
Sc0000001	1360000	3753	0	10000	0	0.3753	0	0
Sc0000001	1370000	3410	0	10000	0	0.341	0	0
Sc0000001	1380000	3105	0	9284	716	0.334446359327876	0.0716	0
Sc0000001	1390000	2745	0	9132	868	0.300591327201051	0.0868	0
Sc0000001	1400000	3848	0	9583	417	0.401544401544402	0.0417	0
Sc0000001	1410000	4001	0	10000	0	0.4001	0	0
Sc0000001	1420000	3886	0	10000	0	0.3886	0	0
Sc0000001	1430000	4178	0	10000	0	0.4178	0	0
Sc0000001	1440000	3248	0	10000	0	0.3248	0	0
Sc0000001	1450000	3485	0	10000	0	0.3485	0	0
Sc0000001	1460000	3587	0	10000	0	0.3587	0	0
Sc0000001	1470000	3636	0	10000	0	0.3636	0	0
Sc0000001	1480000	3395	0	10000	0	0.3395	0	0
Sc0000001	1490000	3865	0	10000	0	0.3865	0	0
Sc0000001	1500000	3128	0	9618	382	0.325223539197338	0.0382	0
Sc0000001	1510000	3503	0	10000	0	0.3503	0	0
Sc0000001	1520000	4341	0	10000	0	0.4341	0	0
Sc0000001	1530000	4287	0	10000	0	0.4287	0	0
Sc0000001	1540000	3444	0	10000	0	0.3444	0	0
Sc0000001	1550000	3364	0	10000	0	0.3364	0	0
Sc0000001	1560000	3648	0	9998	2	0.364872974594919	0.0002	0
Sc0000001	1570000	4160	0	10000	0	0.416	0	0
Sc0000001	1580000	3262	0	10000	0	0.3262	0	0
Sc0000001	1590000	3486	0	10000	0	0.3486	0	0
Sc0000001	1600000	3527	0	10000	0	0.3527	0	0
Sc0000001	1610000	3464	0	10000	0	0.3464	0	0
Sc0000001	1620000	3504	0	10000	0	0.3504	0	0
Sc0000001	1630000	3299	0	9999	1	0.32993299329933	0.0001	0
Sc0000001	1640000	3396	0	10000	0	0.3396	0	0
Sc0000001	1650000	3123	0	9968	32	0.313302568218299	0.0032	0
Sc0000001	1660000	3695	0	10000	0	0.3695	0	0
Sc0000001	1670000	3499	0	10000	0	0.3499	0	0
Sc0000001	1680000	3430	0	10000	0	0.343	0	0
Sc0000001	1690000	3418	0	9047	953	0.377804797170333	0.0953	0
Sc0000001	1700000	2831	0	8621	1379	0.328384178169586	0.1379	0
Sc0000001	1710000	3428	0	10000	0	0.3428	0	0
Sc0000001	1720000	3310	0	10000	0	0.331	0	0
Sc0000001	1730000	4021	0	10000	0	0.4021	0	0
Sc0000001	1740000	3496	0	10000	0	0.3496	0	0
Sc0000001	1750000	3004	0	10000	0	0.3004	0	0
Sc0000001	1760000	2714	0	8732	1268	0.310810810810811	0.1268	0
Sc0000001	1770000	3634	0	10000	0	0.3634	0	0
Sc0000001	1780000	4258	0	10000	0	0.4258	0	0
Sc0000001	1790000	2670	0	6407	3593	0.416731699703449	0.3593	0
Sc0000001	1800000	3765	0	10000	0	0.3765	0	0
Sc0000001	1810000	3730	0	9999	1	0.373037303730373	0.0001	0
Sc0000001	1820000	2846	0	8439	1561	0.337243749259391	0.1561	0
Sc0000001	1830000	4554	0	10000	0	0.4554	0	0
Sc0000001	1840000	4635	0	10000	0	0.4635	0	0
Sc0000001	1850000	3201	0	8869	1131	0.360920058631187	0.1131	0
Sc0000001	1860000	3021	0	8814	1186	0.342750170183798	0.1186	0
Sc0000001	1870000	3693	0	9672	328	0.38182382133995	0.0328	0
Sc0000001	1880000	3836	0	9999	1	0.383638363836384	0.0001	0
Sc0000001	1890000	3239	0	10000	0	0.3239	0	0
Sc0000001	1900000	3331	0	9237	763	0.360614918263505	0.0763	0
Sc0000001	1910000	3865	0	10000	0	0.3865	0	0
Sc0000001	1920000	4467	0	9998	2	0.446789357871574	0.0002	0
Sc0000001	1930000	3822	0	9999	1	0.382238223822382	0.0001	0
Sc0000001	1940000	4364	0	10000	0	0.4364	0	0
Sc0000001	1950000	3659	0	9999	1	0.365936593659366	0.0001	0
Sc0000001	1960000	3426	0	10000	0	0.3426	0	0
Sc0000001	1970000	3375	0	9627	373	0.350576503583671	0.0373	0
Sc0000001	1980000	3173	0	10000	0	0.3173	0	0
Sc0000001	1990000	3172	0	10000	0	0.3172	0	0
Sc0000001	2000000	3166	0	9069	931	0.349101334215459	0.0931	0
Sc0000001	2010000	3323	0	10000	0	0.3323	0	0
Sc0000001	2020000	3099	0	10000	0	0.3099	0	0
Sc0000001	2030000	3287	0	10000	0	0.3287	0	0
Sc0000001	2040000	3525	0	10000	0	0.3525	0	0
Sc0000001	2050000	3092	0	9063	937	0.341167383868476	0.0937	0
Sc0000001	2060000	3679	0	10000	0	0.3679	0	0
Sc0000001	2070000	3244	0	10000	0	0.3244	0	0
Sc0000001	2080000	3809	0	10000	0	0.3809	0	0
Sc0000001	2090000	4027	0	10000	0	0.4027	0	0
Sc0000001	2100000	2529	0	7946	2054	0.318273345079285	0.2054	0
Sc0000001	2110000	3795	0	8739	1261	0.434260212838998	0.1261	0
Sc0000001	2120000	4207	0	10000	0	0.4207	0	0
Sc0000001	2130000	3632	0	9999	1	0.363236323632363	0.0001	0
Sc0000001	2140000	3203	0	10000	0	0.3203	0	0
Sc0000001	2150000	3255	0	9999	1	0.325532553255326	0.0001	0
Sc0000001	2160000	3368	0	9597	403	0.350943003021778	0.0403	0
Sc0000001	2170000	3548	0	10000	0	0.3548	0	0
Sc0000001	2180000	3131	0	9711	289	0.322417876634744	0.0289	0
Sc0000001	2190000	4594	0	10000	0	0.4594	0	0
Sc0000001	2200000	4608	0	10000	0	0.4608	0	0
Sc0000001	2210000	3808	0	10000	0	0.3808	0	0
Sc0000001	2220000	3414	0	10000	0	0.3414	0	0
Sc0000001	2230000	3898	0	9491	509	0.410704878305763	0.0509	0
Sc0000001	2240000	3672	0	10000	0	0.3672	0	0
Sc0000001	2250000	3918	0	10000	0	0.3918	0	0
Sc0000001	2260000	3482	0	10000	0	0.3482	0	0
Sc0000001	2270000	3557	0	9851	149	0.361080093391534	0.0149	0
Sc0000001	2280000	3280	0	10000	0	0.328	0	0
Sc0000001	2290000	2955	0	8006	1994	0.369098176367724	0.1994	0
Sc0000001	2300000	3151	0	9580	420	0.328914405010438	0.042	0
Sc0000001	2310000	2919	0	10000	0	0.2919	0	0
Sc0000001	2320000	3850	0	10000	0	0.385	0	0
Sc0000001	2330000	3889	0	9999	1	0.388938893889389	0.0001	0
Sc0000001	2340000	3299	0	10000	0	0.3299	0	0
Sc0000001	2350000	3279	0	10000	0	0.3279	0	0
Sc0000001	2360000	3557	0	9999	1	0.355735573557356	0.0001	0
Sc0000001	2370000	3691	0	10000	0	0.3691	0	0
Sc0000001	2380000	4289	0	10000	0	0.4289	0	0
Sc0000001	2390000	3436	0	9297	703	0.369581585457674	0.0703	0
Sc0000001	2400000	3757	0	9996	4	0.375850340136054	0.0004	0
Sc0000001	2410000	3401	0	10000	0	0.3401	0	0
Sc0000001	2420000	3302	0	10000	0	0.3302	0	0
Sc0000001	2430000	3780	0	10000	0	0.378	0	0
Sc0000001	2440000	3570	0	10000	0	0.357	0	0
Sc0000001	2450000	3486	0	10000	0	0.3486	0	0
Sc0000001	2460000	3310	0	10000	0	0.331	0	0
Sc0000001	2470000	3358	0	9999	1	0.335833583358336	0.0001	0
Sc0000001	2480000	3018	0	10000	0	0.3018	0	0
Sc0000001	2490000	3532	0	9998	2	0.353270654130826	0.0002	0
Sc0000001	2500000	3459	0	10000	0	0.3459	0	0
Sc0000001	2510000	3372	0	10000	0	0.3372	0	0
Sc0000001	2520000	3628	0	9609	391	0.377562701633885	0.0391	0
Sc0000001	2530000	3443	0	8723	1277	0.394703656998739	0.1277	0
Sc0000001	2540000	NA	NA	NA	5281	NA	0.5281	NA
Sc0000001	2550000	3450	0	10000	0	0.345	0	0
Sc0000001	2560000	3518	0	9999	1	0.351835183518352	0.0001	0
Sc0000001	2570000	2893	0	10000	0	0.2893	0	0
Sc0000001	2580000	4330	0	10000	0	0.433	0	0
Sc0000001	2590000	3883	0	10000	0	0.3883	0	0
Sc0000001	2600000	3571	0	10000	0	0.3571	0	0
Sc0000001	2610000	4096	0	10000	0	0.4096	0	0
Sc0000001	2620000	4068	0	9977	23	0.407737796932946	0.0023	0
Sc0000001	2630000	3475	0	10000	0	0.3475	0	0
Sc0000001	2640000	3438	0	10000	0	0.3438	0	0
Sc0000001	2650000	3437	0	10000	0	0.3437	0	0
Sc0000001	2660000	4535	0	10000	0	0.4535	0	0
Sc0000001	2670000	4062	0	10000	0	0.4062	0	0
Sc0000001	2680000	2243	0	6467	3533	0.346837791866399	0.3533	0
Sc0000001	2690000	3263	0	9999	1	0.326332633263326	0.0001	0
Sc0000001	2700000	3537	0	10000	0	0.3537	0	0
Sc0000001	2710000	3368	0	10000	0	0.3368	0	0
Sc0000001	2720000	3572	0	10000	0	0.3572	0	0
Sc0000001	2730000	3188	0	10000	0	0.3188	0	0
Sc0000001	2740000	3267	0	10000	0	0.3267	0	0
Sc0000001	2750000	3224	0	9991	9	0.322690421379241	0.0009	0
Sc0000001	2760000	3521	0	10000	0	0.3521	0	0
Sc0000001	2770000	3383	0	10000	0	0.3383	0	0
Sc0000001	2780000	3757	0	10000	0	0.3757	0	0
Sc0000001	2790000	3418	0	10000	0	0.3418	0	0
Sc0000001	2800000	3193	0	9355	645	0.341314804917157	0.0645	0
Sc0000001	2810000	3080	0	10000	0	0.308	0	0
Sc0000001	2820000	3392	0	9942	58	0.341178837256085	0.0058	0
Sc0000001	2830000	3789	0	10000	0	0.3789	0	0
Sc0000001	2840000	3284	0	9998	2	0.328465693138628	0.0002	0
Sc0000001	2850000	3359	0	9952	48	0.337520096463023	0.0048	0
Sc0000001	2860000	3339	0	10000	0	0.3339	0	0
Sc0000001	2870000	3435	0	10000	0	0.3435	0	0
Sc0000001	2880000	3397	0	10000	0	0.3397	0	0
